left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle,pose
229.09233,266.17053,218.18741,189.67737,236.56062,260.1367,279.40958,263.258,285.20862,258.3595,143.74924,214.35492,196.04506,48.944084,227.37402,224.90703,1
245.7149,287.8177,228.45934,187.55338,286.7225,318.4355,262.33658,236.83629,344.13235,301.03833,145.06905,215.85735,199.4942,54.33499,257.5909,252.99443,1
204.43187,241.87354,226.47972,176.91667,207.44145,233.46964,289.52228,252.62146,263.4956,230.28421,145.41977,216.21228,198.47195,61.311184,216.96059,205.19315,1
221.49803,260.08954,220.90685,182.52151,232.6974,261.06027,278.3155,253.1441,286.41153,254.18797,143.6473,212.90004,197.5363,54.73314,226.80212,221.7909,1
255.06627,290.22546,225.9171,186.02057,300.73215,325.00836,258.16794,235.65613,345.9253,316.50015,144.26854,216.4993,193.21353,52.590454,263.32462,255.51447,1
257.55795,290.26556,228.66925,195.92715,302.56543,327.18365,259.87064,241.26657,350.35452,315.93857,146.01149,214.68246,193.9546,49.19297,265.61734,261.5554,1
257.02267,281.3926,232.62955,193.52933,292.96313,307.17432,269.291,245.28818,333.29984,304.8915,143.56563,215.33307,192.458,52.40079,262.79636,250.35182,1
252.91718,276.48898,224.16977,197.67752,255.0558,268.79025,288.68112,272.99576,294.30942,273.21207,143.00606,215.80038,193.77718,46.209255,239.6128,233.23389,1
245.67969,273.39645,226.24898,191.32877,257.3535,276.00577,281.9244,259.75598,302.51953,273.87695,143.23978,215.74597,194.70274,48.813267,241.80122,233.66727,1
247.16228,277.05392,231.88374,186.72069,295.59842,314.61804,260.15375,233.11038,340.56927,307.89627,143.11255,215.81575,197.49364,56.498867,263.7411,250.66937,1
246.06343,269.36713,226.58244,195.76659,253.87323,266.37653,286.15787,267.72427,294.7224,270.34323,143.63243,217.3204,200.94672,51.647385,240.22784,231.07156,1
225.7641,287.0831,259.58087,232.24124,222.7002,290.80096,310.94592,285.93494,323.25464,246.78197,167.25792,208.99318,259.75684,43.171043,241.14053,261.5211,1
308.21887,318.16684,332.41498,368.201,174.26648,184.74265,524.3899,551.5852,230.31227,206.89813,187.64542,253.67827,216.36002,65.87653,253.34071,276.4718,1
290.36847,341.12073,289.41486,306.0599,218.25604,252.83049,428.42184,449.69095,285.95477,251.44876,185.48715,263.8776,231.66174,52.15917,253.83545,279.4452,1
302.43945,358.23245,296.16153,304.5684,263.78784,310.06863,401.96838,416.12543,340.84296,288.56775,182.97574,267.55853,232.16682,46.776134,279.9747,307.3185,1
225.83073,245.37305,250.90376,192.43417,203.37427,213.66357,316.97955,264.54788,227.39905,227.70512,129.3173,172.56421,160.58073,80.52682,227.139,203.04887,1
252.66339,265.1182,239.1498,209.66953,282.20282,286.2248,267.05786,239.7946,298.7919,296.14163,121.84274,174.16147,154.52039,56.718876,260.6763,247.94716,1
254.27776,267.5515,243.4025,204.93889,305.8523,313.85693,252.37955,216.52818,327.1536,316.24997,122.56201,171.19917,151.16203,58.631157,274.6274,259.39792,1
257.63077,272.6292,252.86542,203.03262,335.6334,349.28513,239.23224,194.11143,360.05594,347.99597,122.670006,171.32042,156.03343,64.45845,294.24942,276.15887,1
251.3445,247.88885,246.01584,192.96762,263.74258,248.05856,283.67017,239.11002,262.74127,279.00677,126.91873,170.81172,157.28633,68.37706,254.87921,220.51309,1
245.70079,251.10939,248.19713,186.02899,283.9815,280.06424,265.69666,211.4665,291.2063,300.3675,127.09266,174.00328,157.07286,77.509674,266.08932,233.04662,1
245.30724,253.04633,241.40723,194.7656,239.37906,234.53896,295.9946,255.94179,244.60144,261.2778,127.82638,173.39906,154.12158,67.71182,240.39314,214.65228,1
281.39868,338.4398,269.09286,310.04123,207.40294,254.57597,408.91156,451.81735,285.05374,244.91948,180.40073,264.40985,229.17706,64.30522,238.2479,282.3086,1
254.91525,251.71127,250.03241,193.41656,310.58347,299.04996,253.33083,204.47554,308.79352,326.6492,126.065895,174.04564,156.70456,71.96084,280.30792,246.23326,1
238.23854,252.317,235.58682,185.22833,264.1324,266.80197,264.9281,221.57983,275.3197,285.27454,127.100426,175.4669,158.37582,69.3018,249.8596,226.01515,1
240.47508,241.42558,233.08745,180.42395,238.64754,228.72932,284.0661,239.23094,240.8165,259.78882,129.50774,173.1471,157.48917,70.188194,235.8675,204.57664,1
239.7846,247.46585,235.19661,182.30397,267.57993,264.10287,263.26593,218.31915,276.7509,284.10895,124.989876,171.81592,155.67015,69.5365,251.38828,223.20343,1
246.02654,247.82812,235.31429,172.6387,309.68228,300.3479,237.2238,187.50873,311.99197,323.81012,125.53217,174.93205,156.74791,75.41797,272.4983,236.4933,1
232.41609,245.17206,237.76959,191.85677,228.18118,230.2271,291.02344,250.4499,238.68433,252.16815,127.54658,173.80629,151.3433,67.917336,232.97539,211.04193,1
262.8237,252.79489,252.2554,195.97441,274.62607,254.9294,288.6288,241.21404,266.174,292.45444,128.55814,172.05705,156.51575,72.67856,263.44073,225.4519,1
254.46445,249.88829,246.60596,195.72638,280.2915,265.01422,273.68924,229.8105,277.06766,296.02725,125.30786,173.6623,154.3062,67.40207,263.44873,230.3703,1
251.18105,260.24277,240.36842,190.1943,263.24936,259.58554,279.87143,237.93839,271.02878,280.9517,119.43474,175.47693,153.2792,68.34876,251.8089,224.88992,1
